origin,destination,count
Portugal,Bonaire, Sint Eustatius and Saba,42
Spain,Bonaire, Sint Eustatius and Saba,15
France,Bonaire, Sint Eustatius and Saba,28
Netherlands,Bonaire, Sint Eustatius and Saba,1859
Norway,Bonaire, Sint Eustatius and Saba,2
New Zealand,Bonaire, Sint Eustatius and Saba,3
Anguilla,Bonaire, Sint Eustatius and Saba,25
Antigua and Barbuda,Bonaire, Sint Eustatius and Saba,22
Aruba,Bonaire, Sint Eustatius and Saba,664
Bahamas,Bonaire, Sint Eustatius and Saba,19
Barbados,Bonaire, Sint Eustatius and Saba,57
British Virgin Islands,Bonaire, Sint Eustatius and Saba,56
Cuba,Bonaire, Sint Eustatius and Saba,40
Curaçao,Bonaire, Sint Eustatius and Saba,3617
Dominica,Bonaire, Sint Eustatius and Saba,20
Dominican Republic,Bonaire, Sint Eustatius and Saba,1198
Guadeloupe,Bonaire, Sint Eustatius and Saba,24
Haiti,Bonaire, Sint Eustatius and Saba,88
Jamaica,Bonaire, Sint Eustatius and Saba,347
Martinique,Bonaire, Sint Eustatius and Saba,24
Puerto Rico,Bonaire, Sint Eustatius and Saba,9
Saint Kitts and Nevis,Bonaire, Sint Eustatius and Saba,23
Saint Vincent and the Grenadines,Bonaire, Sint Eustatius and Saba,12
Sint Maarten (Dutch part),Bonaire, Sint Eustatius and Saba,452
Trinidad and Tobago,Bonaire, Sint Eustatius and Saba,6
Argentina,Bonaire, Sint Eustatius and Saba,3
Colombia,Bonaire, Sint Eustatius and Saba,517
Guyana,Bonaire, Sint Eustatius and Saba,145
Suriname,Bonaire, Sint Eustatius and Saba,366
Venezuela (Bolivarian Republic of),Bonaire, Sint Eustatius and Saba,422
Canada,Bonaire, Sint Eustatius and Saba,77
United States of America,Bonaire, Sint Eustatius and Saba,517
India,Cayman Islands,535
Iran (Islamic Republic of),Cayman Islands,10
Pakistan,Cayman Islands,102
Israel,Cayman Islands,12
Malaysia,Cayman Islands,18
Philippines,Cayman Islands,1730
Thailand,Cayman Islands,51
Japan,Cayman Islands,20
Italy,Cayman Islands,85
Spain,Cayman Islands,28
Austria,Cayman Islands,47
Belgium,Cayman Islands,12
France,Cayman Islands,36
Germany,Cayman Islands,126
Netherlands,Cayman Islands,36
Switzerland,Cayman Islands,75
Channel Islands,Cayman Islands,15
Denmark,Cayman Islands,18
Finland,Cayman Islands,10
Ireland,Cayman Islands,213
Niger,Cayman Islands,28
Nigeria,Cayman Islands,10
South Africa,Cayman Islands,36
Kenya,Cayman Islands,34
United Republic of Tanzania,Cayman Islands,15
Zambia,Cayman Islands,10
Zimbabwe,Cayman Islands,18
Australia,Cayman Islands,173
New Zealand,Cayman Islands,53
Bahamas,Cayman Islands,171
Barbados,Cayman Islands,169
Cuba,Cayman Islands,695
Curaçao,Cayman Islands,12
Dominican Republic,Cayman Islands,61
Grenada,Cayman Islands,16
Haiti,Cayman Islands,18
Jamaica,Cayman Islands,9467
Puerto Rico,Cayman Islands,45
Saint Lucia,Cayman Islands,10
Saint Vincent and the Grenadines,Cayman Islands,30
Trinidad and Tobago,Cayman Islands,289
Argentina,Cayman Islands,12
Brazil,Cayman Islands,66
Colombia,Cayman Islands,385
Guyana,Cayman Islands,308
Peru,Cayman Islands,15
Venezuela (Bolivarian Republic of),Cayman Islands,34
Belize,Cayman Islands,323
Costa Rica,Cayman Islands,120
Honduras,Cayman Islands,1682
Mexico,Cayman Islands,38
Nicaragua,Cayman Islands,364
Panama,Cayman Islands,126
Bermuda,Cayman Islands,32
Canada,Cayman Islands,1332
United States of America,Cayman Islands,2640
Lebanon,Cuba,23
China,Cuba,126
Albania,Cuba,46
Italy,Cuba,94
Spain,Cuba,2057
France,Cuba,62
Germany,Cuba,144
Bulgaria,Cuba,56
Hungary,Cuba,29
Poland,Cuba,40
Romania,Cuba,28
Russian Federation,Cuba,862
Ukraine,Cuba,262
Algeria,Cuba,19
Angola,Cuba,41
Dominican Republic,Cuba,51
Grenada,Cuba,34
Haiti,Cuba,396
Jamaica,Cuba,125
Puerto Rico,Cuba,51
Argentina,Cuba,71
Bolivia (Plurinational State of),Cuba,24
Chile,Cuba,75
Colombia,Cuba,67
Ecuador,Cuba,25
Peru,Cuba,36
Venezuela (Bolivarian Republic of),Cuba,82
Guatemala,Cuba,28
Mexico,Cuba,170
Nicaragua,Cuba,114
Panama,Cuba,35
Canada,Cuba,25
Greenland,Cuba,37
United States of America,Cuba,227
India,Curaçao,587
Lebanon,Curaçao,232
Indonesia,Curaçao,168
China,Curaçao,450
Japan,Curaçao,120
Italy,Curaçao,22
Portugal,Curaçao,846
Spain,Curaçao,19
Belgium,Curaçao,84
Germany,Curaçao,115
Netherlands,Curaçao,8745
Anguilla,Curaçao,39
Antigua and Barbuda,Curaçao,50
Aruba,Curaçao,1572
Bahamas,Curaçao,75
Barbados,Curaçao,176
British Virgin Islands,Curaçao,92
Bonaire, Sint Eustatius and Saba,Curaçao,2148
Cuba,Curaçao,215
Dominica,Curaçao,99
Dominican Republic,Curaçao,5259
Grenada,Curaçao,2
Guadeloupe,Curaçao,87
Haiti,Curaçao,1811
Jamaica,Curaçao,1197
Martinique,Curaçao,29
Puerto Rico,Curaçao,14
Saint Kitts and Nevis,Curaçao,167
Saint Vincent and the Grenadines,Curaçao,268
Sint Maarten (Dutch part),Curaçao,460
Trinidad and Tobago,Curaçao,89
United States Virgin Islands,Curaçao,26
Argentina,Curaçao,20
Colombia,Curaçao,4414
Guyana,Curaçao,422
Peru,Curaçao,97
Suriname,Curaçao,1722
Venezuela (Bolivarian Republic of),Curaçao,1645
Mexico,Curaçao,12
Canada,Curaçao,83
United States of America,Curaçao,304
India,Dominica,24
Lebanon,Dominica,29
Syrian Arab Republic,Dominica,14
China,Dominica,33
France,Dominica,69
Germany,Dominica,26
Netherlands,Dominica,9
Nigeria,Dominica,43
Australia,Dominica,6
Anguilla,Dominica,16
Antigua and Barbuda,Dominica,379
Aruba,Dominica,40
Bahamas,Dominica,10
Barbados,Dominica,143
British Virgin Islands,Dominica,73
Cuba,Dominica,10
Guadeloupe,Dominica,33
Haiti,Dominica,3071
Jamaica,Dominica,111
Martinique,Dominica,123
Montserrat,Dominica,139
Puerto Rico,Dominica,14
Saint Kitts and Nevis,Dominica,54
Saint Lucia,Dominica,241
Saint Vincent and the Grenadines,Dominica,107
Trinidad and Tobago,Dominica,262
French Guiana,Dominica,20
Guyana,Dominica,163
Suriname,Dominica,16
Venezuela (Bolivarian Republic of),Dominica,26
Canada,Dominica,158
United States of America,Dominica,534
Bhutan,Dominican Republic,8
India,Dominican Republic,90
Iran (Islamic Republic of),Dominican Republic,29
Pakistan,Dominican Republic,75
Bahrain,Dominican Republic,20
Iraq,Dominican Republic,26
Israel,Dominican Republic,58
Lebanon,Dominican Republic,142
Saudi Arabia,Dominican Republic,17
State of Palestine,Dominican Republic,18
Syrian Arab Republic,Dominican Republic,24
Turkey,Dominican Republic,29
Cambodia,Dominican Republic,115
Malaysia,Dominican Republic,17
Philippines,Dominican Republic,48
China,Dominican Republic,1406
Japan,Dominican Republic,327
Republic of Korea,Dominican Republic,535
Kazakhstan,Dominican Republic,10
Bosnia and Herzegovina,Dominican Republic,5
Greece,Dominican Republic,60
Italy,Dominican Republic,3595
Malta,Dominican Republic,24
Portugal,Dominican Republic,101
Serbia,Dominican Republic,69
Spain,Dominican Republic,6691
Austria,Dominican Republic,197
Belgium,Dominican Republic,243
France,Dominican Republic,1936
Germany,Dominican Republic,1574
Netherlands,Dominican Republic,562
Switzerland,Dominican Republic,990
Bulgaria,Dominican Republic,70
Hungary,Dominican Republic,20
Poland,Dominican Republic,42
Republic of Moldova,Dominican Republic,11
Romania,Dominican Republic,41
Russian Federation,Dominican Republic,457
Ukraine,Dominican Republic,72
Denmark,Dominican Republic,24
Finland,Dominican Republic,26
Ireland,Dominican Republic,31
Norway,Dominican Republic,52
Sweden,Dominican Republic,70
Morocco,Dominican Republic,32
Cameroon,Dominican Republic,22
Central African Republic,Dominican Republic,128
Chad,Dominican Republic,3
Cabo Verde,Dominican Republic,3
Nigeria,Dominican Republic,24
Saint Helena,Dominican Republic,92
South Africa,Dominican Republic,10
Burundi,Dominican Republic,3
Cook Islands,Dominican Republic,8
Wallis and Futuna Islands,Dominican Republic,11
Australia,Dominican Republic,38
Anguilla,Dominican Republic,32
Antigua and Barbuda,Dominican Republic,170
Aruba,Dominican Republic,152
Bahamas,Dominican Republic,37
British Virgin Islands,Dominican Republic,71
Cuba,Dominican Republic,3639
Dominica,Dominican Republic,14
Guadeloupe,Dominican Republic,53
Haiti,Dominican Republic,311969
Jamaica,Dominican Republic,126
Martinique,Dominican Republic,31
Puerto Rico,Dominican Republic,5763
Saint Kitts and Nevis,Dominican Republic,130
Trinidad and Tobago,Dominican Republic,22
Turks and Caicos Islands,Dominican Republic,33
United States Virgin Islands,Dominican Republic,78
Argentina,Dominican Republic,1015
Bolivia (Plurinational State of),Dominican Republic,162
Brazil,Dominican Republic,611
Chile,Dominican Republic,600
Colombia,Dominican Republic,3416
Ecuador,Dominican Republic,551
Guyana,Dominican Republic,22
Paraguay,Dominican Republic,24
Peru,Dominican Republic,1353
Suriname,Dominican Republic,26
Uruguay,Dominican Republic,173
Venezuela (Bolivarian Republic of),Dominican Republic,5132
Costa Rica,Dominican Republic,291
El Salvador,Dominican Republic,253
Guatemala,Dominican Republic,406
Honduras,Dominican Republic,402
Mexico,Dominican Republic,1419
Nicaragua,Dominican Republic,277
Panama,Dominican Republic,717
Bermuda,Dominican Republic,15
Canada,Dominican Republic,1152
Saint Pierre and Miquelon,Dominican Republic,61
United States of America,Dominican Republic,24457
Antigua and Barbuda,Grenada,38
Bahamas,Grenada,30
Barbados,Grenada,176
British Virgin Islands,Grenada,14
Dominica,Grenada,74
Jamaica,Grenada,114
Montserrat,Grenada,10
Saint Kitts and Nevis,Grenada,15
Saint Lucia,Grenada,162
Saint Vincent and the Grenadines,Grenada,373
Trinidad and Tobago,Grenada,2170
United States Virgin Islands,Grenada,696
Guyana,Grenada,337
Venezuela (Bolivarian Republic of),Grenada,337
Canada,Grenada,225
India,Guadeloupe,193
Lebanon,Guadeloupe,245
Syrian Arab Republic,Guadeloupe,285
Italy,Guadeloupe,348
Portugal,Guadeloupe,450
Belgium,Guadeloupe,446
France,Guadeloupe,53722
Germany,Guadeloupe,303
Netherlands,Guadeloupe,772
Switzerland,Guadeloupe,215
Algeria,Guadeloupe,150
Réunion,Guadeloupe,383
Dominica,Guadeloupe,4215
Dominican Republic,Guadeloupe,913
Haiti,Guadeloupe,14731
Martinique,Guadeloupe,9104
Saint Lucia,Guadeloupe,398
Brazil,Guadeloupe,61
French Guiana,Guadeloupe,1148
Guyana,Guadeloupe,181
Suriname,Guadeloupe,36
Canada,Guadeloupe,478
United States of America,Guadeloupe,478
China,Haiti,311
Japan,Haiti,197
Italy,Haiti,1102
Spain,Haiti,1166
Austria,Haiti,151
France,Haiti,397
Germany,Haiti,805
Switzerland,Haiti,338
Cuba,Haiti,1080
Dominican Republic,Haiti,2164
Puerto Rico,Haiti,1390
Argentina,Haiti,417
Chile,Haiti,298
Colombia,Haiti,743
Peru,Haiti,315
Uruguay,Haiti,256
Venezuela (Bolivarian Republic of),Haiti,2257
Costa Rica,Haiti,244
Mexico,Haiti,274
Canada,Haiti,563
United States of America,Haiti,1444
India,Jamaica,1152
Antigua and Barbuda,Jamaica,156
Bahamas,Jamaica,677
Barbados,Jamaica,545
Cuba,Jamaica,1830
Dominica,Jamaica,140
Grenada,Jamaica,210
Saint Kitts and Nevis,Jamaica,98
Saint Lucia,Jamaica,335
Saint Vincent and the Grenadines,Jamaica,229
Trinidad and Tobago,Jamaica,2349
Belize,Jamaica,7
Costa Rica,Jamaica,101
El Salvador,Jamaica,135
Guatemala,Jamaica,309
Honduras,Jamaica,164
Nicaragua,Jamaica,126
Panama,Jamaica,76
Canada,Jamaica,1342
United States of America,Jamaica,6329
Syrian Arab Republic,Martinique,150
China,Martinique,151
Italy,Martinique,81
Belgium,Martinique,127
France,Martinique,45448
Algeria,Martinique,99
Réunion,Martinique,400
Dominica,Martinique,408
Dominican Republic,Martinique,134
Guadeloupe,Martinique,5270
Haiti,Martinique,1707
Saint Lucia,Martinique,1960
Brazil,Martinique,74
French Guiana,Martinique,1744
Antigua and Barbuda,Montserrat,110
Dominica,Montserrat,265
Dominican Republic,Montserrat,23
Saint Kitts and Nevis,Montserrat,113
Saint Vincent and the Grenadines,Montserrat,28
Trinidad and Tobago,Montserrat,42
Guyana,Montserrat,230
Canada,Montserrat,35
United States of America,Montserrat,115
India,Puerto Rico,51
Israel,Puerto Rico,46
Jordan,Puerto Rico,92
Lebanon,Puerto Rico,18
Turkey,Puerto Rico,22
Philippines,Puerto Rico,143
Thailand,Puerto Rico,18
Viet Nam,Puerto Rico,65
China,Puerto Rico,1351
Japan,Puerto Rico,85
Republic of Korea,Puerto Rico,107
Italy,Puerto Rico,195
Portugal,Puerto Rico,36
Spain,Puerto Rico,2344
France,Puerto Rico,146
Germany,Puerto Rico,515
Netherlands,Puerto Rico,28
Poland,Puerto Rico,19
Egypt,Puerto Rico,36
Cuba,Puerto Rico,12882
Dominica,Puerto Rico,1215
Dominican Republic,Puerto Rico,63981
Haiti,Puerto Rico,235
Jamaica,Puerto Rico,44
Trinidad and Tobago,Puerto Rico,176
United States Virgin Islands,Puerto Rico,443
Argentina,Puerto Rico,1369
Bolivia (Plurinational State of),Puerto Rico,58
Brazil,Puerto Rico,97
Chile,Puerto Rico,1052
Colombia,Puerto Rico,4589
Ecuador,Puerto Rico,999
Guyana,Puerto Rico,52
Peru,Puerto Rico,603
Venezuela (Bolivarian Republic of),Puerto Rico,2147
Costa Rica,Puerto Rico,551
El Salvador,Puerto Rico,1327
Guatemala,Puerto Rico,511
Honduras,Puerto Rico,174
Mexico,Puerto Rico,3142
Nicaragua,Puerto Rico,239
Panama,Puerto Rico,617
Canada,Puerto Rico,121
United States of America,Puerto Rico,185814
Antigua and Barbuda,Saint Kitts and Nevis,393
Bahamas,Saint Kitts and Nevis,21
Barbados,Saint Kitts and Nevis,94
British Virgin Islands,Saint Kitts and Nevis,237
Dominica,Saint Kitts and Nevis,195
Grenada,Saint Kitts and Nevis,56
Jamaica,Saint Kitts and Nevis,138
Montserrat,Saint Kitts and Nevis,418
Saint Lucia,Saint Kitts and Nevis,102
Saint Vincent and the Grenadines,Saint Kitts and Nevis,166
Trinidad and Tobago,Saint Kitts and Nevis,259
United States Virgin Islands,Saint Kitts and Nevis,596
Guyana,Saint Kitts and Nevis,756
India,Saint Lucia,228
Pakistan,Saint Lucia,3
Syrian Arab Republic,Saint Lucia,144
Malaysia,Saint Lucia,11
Philippines,Saint Lucia,25
China,Saint Lucia,55
Japan,Saint Lucia,11
Italy,Saint Lucia,15
Austria,Saint Lucia,11
Belgium,Saint Lucia,10
France,Saint Lucia,57
Germany,Saint Lucia,53
Netherlands,Saint Lucia,13
Switzerland,Saint Lucia,10
Ireland,Saint Lucia,18
Ghana,Saint Lucia,19
Nigeria,Saint Lucia,73
South Africa,Saint Lucia,6
Ethiopia,Saint Lucia,3
Australia,Saint Lucia,13
New Zealand,Saint Lucia,2
Anguilla,Saint Lucia,6
Antigua and Barbuda,Saint Lucia,94
Aruba,Saint Lucia,31
Bahamas,Saint Lucia,12
Barbados,Saint Lucia,440
British Virgin Islands,Saint Lucia,9
Cayman Islands,Saint Lucia,11
Cuba,Saint Lucia,87
Curaçao,Saint Lucia,87
Dominica,Saint Lucia,273
Dominican Republic,Saint Lucia,40
Grenada,Saint Lucia,176
Guadeloupe,Saint Lucia,29
Haiti,Saint Lucia,26
Jamaica,Saint Lucia,407
Martinique,Saint Lucia,298
Montserrat,Saint Lucia,32
Puerto Rico,Saint Lucia,9
Saint Kitts and Nevis,Saint Lucia,38
Saint Vincent and the Grenadines,Saint Lucia,329
Sint Maarten (Dutch part),Saint Lucia,57
Trinidad and Tobago,Saint Lucia,549
United States Virgin Islands,Saint Lucia,99
Brazil,Saint Lucia,9
French Guiana,Saint Lucia,149
Guyana,Saint Lucia,2274
Suriname,Saint Lucia,23
Venezuela (Bolivarian Republic of),Saint Lucia,31
Belize,Saint Lucia,1
Guatemala,Saint Lucia,4
Mexico,Saint Lucia,19
Panama,Saint Lucia,8
Bermuda,Saint Lucia,3
Canada,Saint Lucia,269
United States of America,Saint Lucia,916
Antigua and Barbuda,Saint Vincent and the Grenadines,58
Barbados,Saint Vincent and the Grenadines,346
Bonaire, Sint Eustatius and Saba,Saint Vincent and the Grenadines,198
Curaçao,Saint Vincent and the Grenadines,150
Dominica,Saint Vincent and the Grenadines,84
Grenada,Saint Vincent and the Grenadines,431
Jamaica,Saint Vincent and the Grenadines,125
Saint Kitts and Nevis,Saint Vincent and the Grenadines,39
Saint Lucia,Saint Vincent and the Grenadines,237
Sint Maarten (Dutch part),Saint Vincent and the Grenadines,105
Trinidad and Tobago,Saint Vincent and the Grenadines,966
Guyana,Saint Vincent and the Grenadines,242
Canada,Saint Vincent and the Grenadines,166
United States of America,Saint Vincent and the Grenadines,337
India,Sint Maarten (Dutch part),801
Lebanon,Sint Maarten (Dutch part),308
Indonesia,Sint Maarten (Dutch part),57
China,Sint Maarten (Dutch part),167
France,Sint Maarten (Dutch part),85
Netherlands,Sint Maarten (Dutch part),701
Anguilla,Sint Maarten (Dutch part),367
Antigua and Barbuda,Sint Maarten (Dutch part),513
Aruba,Sint Maarten (Dutch part),1234
Barbados,Sint Maarten (Dutch part),70
British Virgin Islands,Sint Maarten (Dutch part),868
Bonaire, Sint Eustatius and Saba,Sint Maarten (Dutch part),158
Cuba,Sint Maarten (Dutch part),795
Curaçao,Sint Maarten (Dutch part),1368
Dominica,Sint Maarten (Dutch part),1435
Dominican Republic,Sint Maarten (Dutch part),3403
Guadeloupe,Sint Maarten (Dutch part),1968
Haiti,Sint Maarten (Dutch part),2635
Jamaica,Sint Maarten (Dutch part),2269
Martinique,Sint Maarten (Dutch part),72
Puerto Rico,Sint Maarten (Dutch part),25
Saint Kitts and Nevis,Sint Maarten (Dutch part),1001
Saint Lucia,Sint Maarten (Dutch part),467
Saint Vincent and the Grenadines,Sint Maarten (Dutch part),67
Trinidad and Tobago,Sint Maarten (Dutch part),200
United States Virgin Islands,Sint Maarten (Dutch part),67
Colombia,Sint Maarten (Dutch part),200
Guyana,Sint Maarten (Dutch part),1735
Suriname,Sint Maarten (Dutch part),500
Venezuela (Bolivarian Republic of),Sint Maarten (Dutch part),40
Canada,Sint Maarten (Dutch part),37
United States of America,Sint Maarten (Dutch part),300
India,Trinidad and Tobago,926
Philippines,Trinidad and Tobago,334
China,Trinidad and Tobago,836
Germany,Trinidad and Tobago,245
Nigeria,Trinidad and Tobago,485
Barbados,Trinidad and Tobago,1029
Cuba,Trinidad and Tobago,74
Grenada,Trinidad and Tobago,7748
Jamaica,Trinidad and Tobago,1445
Saint Lucia,Trinidad and Tobago,850
Saint Vincent and the Grenadines,Trinidad and Tobago,6207
Guyana,Trinidad and Tobago,9490
Venezuela (Bolivarian Republic of),Trinidad and Tobago,1672
Canada,Trinidad and Tobago,1716
United States of America,Trinidad and Tobago,5597
Bahamas,Turks and Caicos Islands,251
Dominican Republic,Turks and Caicos Islands,1354
Haiti,Turks and Caicos Islands,9756
Canada,Turks and Caicos Islands,448
United States of America,Turks and Caicos Islands,715
Anguilla,United States Virgin Islands,972
Antigua and Barbuda,United States Virgin Islands,4585
Aruba,United States Virgin Islands,501
Barbados,United States Virgin Islands,368
British Virgin Islands,United States Virgin Islands,2463
Bonaire, Sint Eustatius and Saba,United States Virgin Islands,19
Curaçao,United States Virgin Islands,278
Dominica,United States Virgin Islands,5505
Dominican Republic,United States Virgin Islands,4638
Grenada,United States Virgin Islands,590
Haiti,United States Virgin Islands,644
Jamaica,United States Virgin Islands,373
Montserrat,United States Virgin Islands,780
Puerto Rico,United States Virgin Islands,4065
Saint Kitts and Nevis,United States Virgin Islands,7096
Saint Lucia,United States Virgin Islands,3423
Saint Vincent and the Grenadines,United States Virgin Islands,518
Sint Maarten (Dutch part),United States Virgin Islands,99
Trinidad and Tobago,United States Virgin Islands,1758
United States of America,United States Virgin Islands,16851
India,Belize,502
Lebanon,Belize,46
China,Belize,1737
Germany,Belize,58
Nigeria,Belize,38
Haiti,Belize,46
Jamaica,Belize,421
El Salvador,Belize,7486
Guatemala,Belize,19995
Honduras,Belize,7313
Mexico,Belize,2988
Canada,Belize,685
United States of America,Belize,3474
Afghanistan,Costa Rica,4
Bangladesh,Costa Rica,3
Bhutan,Costa Rica,4
India,Costa Rica,54
Iran (Islamic Republic of),Costa Rica,99
Maldives,Costa Rica,1
Nepal,Costa Rica,8
Pakistan,Costa Rica,9
Sri Lanka,Costa Rica,1
Armenia,Costa Rica,7
Azerbaijan,Costa Rica,3
Bahrain,Costa Rica,1
Cyprus,Costa Rica,3
Georgia,Costa Rica,12
Iraq,Costa Rica,15
Israel,Costa Rica,168
Jordan,Costa Rica,11
Lebanon,Costa Rica,87
Oman,Costa Rica,3
Qatar,Costa Rica,3
Saudi Arabia,Costa Rica,13
Syrian Arab Republic,Costa Rica,11
Turkey,Costa Rica,8
Cambodia,Costa Rica,3
Indonesia,Costa Rica,17
Lao People's Democratic Republic,Costa Rica,4
Malaysia,Costa Rica,4
Myanmar,Costa Rica,12
Philippines,Costa Rica,137
Singapore,Costa Rica,8
Thailand,Costa Rica,7
Viet Nam,Costa Rica,1
China,Costa Rica,287
Japan,Costa Rica,279
Mongolia,Costa Rica,15
Republic of Korea,Costa Rica,250
Kazakhstan,Costa Rica,5
Uzbekistan,Costa Rica,1
Albania,Costa Rica,4
Croatia,Costa Rica,24
Gibraltar,Costa Rica,4
Greece,Costa Rica,33
Italy,Costa Rica,2100
Portugal,Costa Rica,77
Spain,Costa Rica,2130
Austria,Costa Rica,127
Belgium,Costa Rica,288
France,Costa Rica,860
Germany,Costa Rica,1838
Liechtenstein,Costa Rica,4
Luxembourg,Costa Rica,15
Monaco,Costa Rica,1
Netherlands,Costa Rica,578
Switzerland,Costa Rica,662
Belarus,Costa Rica,5
Bulgaria,Costa Rica,70
Hungary,Costa Rica,73
Poland,Costa Rica,298
Republic of Moldova,Costa Rica,4
Romania,Costa Rica,98
Russian Federation,Costa Rica,590
Slovakia,Costa Rica,22
Ukraine,Costa Rica,153
Channel Islands,Costa Rica,110
Denmark,Costa Rica,63
Estonia,Costa Rica,3
Finland,Costa Rica,22
Iceland,Costa Rica,1
Ireland,Costa Rica,29
Latvia,Costa Rica,1
Lithuania,Costa Rica,9
Norway,Costa Rica,75
Sweden,Costa Rica,135
Algeria,Costa Rica,12
Egypt,Costa Rica,11
Libya,Costa Rica,11
Morocco,Costa Rica,4
Sudan,Costa Rica,1
Tunisia,Costa Rica,4
Angola,Costa Rica,3
Cameroon,Costa Rica,9
Central African Republic,Costa Rica,5
Congo,Costa Rica,8
Democratic Republic of the Congo,Costa Rica,3
Gabon,Costa Rica,1
Benin,Costa Rica,1
Côte d'Ivoire,Costa Rica,3
Ghana,Costa Rica,1
Nigeria,Costa Rica,3
Senegal,Costa Rica,1
South Africa,Costa Rica,57
Ethiopia,Costa Rica,1
Kenya,Costa Rica,8
Madagascar,Costa Rica,3
Mozambique,Costa Rica,4
Rwanda,Costa Rica,1
Somalia,Costa Rica,1
Uganda,Costa Rica,9
United Republic of Tanzania,Costa Rica,4
Zimbabwe,Costa Rica,1
Australia,Costa Rica,66
New Zealand,Costa Rica,17
Fiji,Costa Rica,1
Guam,Costa Rica,5
Aruba,Costa Rica,32
Bahamas,Costa Rica,12
Barbados,Costa Rica,11
Cayman Islands,Costa Rica,8
Cuba,Costa Rica,5669
Dominica,Costa Rica,5
Dominican Republic,Costa Rica,1082
Grenada,Costa Rica,8
Haiti,Costa Rica,70
Jamaica,Costa Rica,214
Martinique,Costa Rica,4
Montserrat,Costa Rica,4
Puerto Rico,Costa Rica,351
Saint Kitts and Nevis,Costa Rica,1
Saint Lucia,Costa Rica,1
Saint Vincent and the Grenadines,Costa Rica,1
Trinidad and Tobago,Costa Rica,34
United States Virgin Islands,Costa Rica,7
Argentina,Costa Rica,1446
Bolivia (Plurinational State of),Costa Rica,364
Brazil,Costa Rica,536
Chile,Costa Rica,1713
Colombia,Costa Rica,20945
Ecuador,Costa Rica,1253
French Guiana,Costa Rica,12
Guyana,Costa Rica,28
Paraguay,Costa Rica,82
Peru,Costa Rica,3726
Suriname,Costa Rica,20
Uruguay,Costa Rica,309
Venezuela (Bolivarian Republic of),Costa Rica,1360
Belize,Costa Rica,137
El Salvador,Costa Rica,13688
Guatemala,Costa Rica,2620
Honduras,Costa Rica,3865
Mexico,Costa Rica,3053
Nicaragua,Costa Rica,287766
Panama,Costa Rica,11250
Bermuda,Costa Rica,11
Canada,Costa Rica,1387
Greenland,Costa Rica,8
Saint Pierre and Miquelon,Costa Rica,1
United States of America,Costa Rica,12480
Bangladesh,El Salvador,6
India,El Salvador,11
Iran (Islamic Republic of),El Salvador,17
Israel,El Salvador,41
State of Palestine,El Salvador,44
Philippines,El Salvador,18
China,El Salvador,248
Japan,El Salvador,52
Republic of Korea,El Salvador,123
Italy,El Salvador,270
Portugal,El Salvador,12
Spain,El Salvador,512
Austria,El Salvador,11
Belgium,El Salvador,50
France,El Salvador,205
Germany,El Salvador,218
Netherlands,El Salvador,32
Switzerland,El Salvador,57
Russian Federation,El Salvador,17
Ireland,El Salvador,11
Sweden,El Salvador,34
Australia,El Salvador,26
Barbados,El Salvador,38
Cuba,El Salvador,123
Dominican Republic,El Salvador,69
Jamaica,El Salvador,10
Puerto Rico,El Salvador,59
Argentina,El Salvador,207
Bolivia (Plurinational State of),El Salvador,51
Brazil,El Salvador,232
Chile,El Salvador,220
Colombia,El Salvador,553
Ecuador,El Salvador,118
Paraguay,El Salvador,11
Peru,El Salvador,224
Uruguay,El Salvador,72
Venezuela (Bolivarian Republic of),El Salvador,232
Belize,El Salvador,325
Costa Rica,El Salvador,840
Guatemala,El Salvador,8521
Honduras,El Salvador,11198
Mexico,El Salvador,1644
Nicaragua,El Salvador,7502
Panama,El Salvador,433
Canada,El Salvador,235
United States of America,El Salvador,5176
Iran (Islamic Republic of),Guatemala,16
Pakistan,Guatemala,23
Israel,Guatemala,114
Lebanon,Guatemala,22
Saudi Arabia,Guatemala,28
State of Palestine,Guatemala,40
Syrian Arab Republic,Guatemala,68
Turkey,Guatemala,22
Indonesia,Guatemala,35
Philippines,Guatemala,58
China,Guatemala,571
Japan,Guatemala,128
Republic of Korea,Guatemala,1553
Italy,Guatemala,320
Portugal,Guatemala,25
Spain,Guatemala,1148
France,Guatemala,224
Germany,Guatemala,556
Netherlands,Guatemala,122
Switzerland,Guatemala,134
Sweden,Guatemala,41
Egypt,Guatemala,28
Australia,Guatemala,61
Cuba,Guatemala,574
Dominican Republic,Guatemala,95
Haiti,Guatemala,12
Puerto Rico,Guatemala,88
Argentina,Guatemala,482
Bolivia (Plurinational State of),Guatemala,118
Brazil,Guatemala,209
Chile,Guatemala,262
Colombia,Guatemala,1005
Ecuador,Guatemala,145
French Guiana,Guatemala,17
Paraguay,Guatemala,51
Peru,Guatemala,397
Uruguay,Guatemala,122
Venezuela (Bolivarian Republic of),Guatemala,246
Belize,Guatemala,796
Costa Rica,Guatemala,1010
El Salvador,Guatemala,16691
Honduras,Guatemala,7292
Mexico,Guatemala,15250
Nicaragua,Guatemala,7443
Panama,Guatemala,261
Canada,Guatemala,345
Greenland,Guatemala,346
United States of America,Guatemala,7514
Israel,Honduras,64
Jordan,Honduras,29
State of Palestine,Honduras,110
China,Honduras,425
Japan,Honduras,99
Republic of Korea,Honduras,49
Italy,Honduras,186
Spain,Honduras,374
